release_date,state,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,location,season
2025-04-25,ok,202516,202345,75,373,20961,35,,,,,,,1.7795,1.7795,40,2023/2024
2025-04-25,or,202516,202345,75,446,38664,88,,,,,,,1.15353,1.15353,41,2023/2024
2025-04-25,pa,202516,202345,75,1020,69594,102,,,,,,,1.46564,1.46564,42,2023/2024
2025-04-25,pr,202516,202345,75,176,1840,4,,,,,,,9.56522,9.56522,72,2023/2024
2025-04-25,ri,202516,202345,75,192,14307,25,,,,,,,1.342,1.342,44,2023/2024
2025-04-25,sc,202516,202345,75,1847,34826,37,,,,,,,5.30351,5.30351,45,2023/2024
2025-04-25,sd,202516,202345,75,60,8172,31,,,,,,,0.734214,0.734214,46,2023/2024
2025-04-25,tn,202516,202345,75,1358,37629,98,,,,,,,3.60892,3.60892,47,2023/2024
2025-04-25,tx,202516,202345,75,2923,51562,54,,,,,,,5.6689,5.6689,48,2023/2024
2025-04-25,ut,202516,202345,75,423,19701,48,,,,,,,2.1471,2.1471,49,2023/2024
2025-04-25,va,202516,202345,75,4097,118855,182,,,,,,,3.44706,3.44706,51,2023/2024
2025-04-25,vt,202516,202345,75,67,6430,16,,,,,,,1.04199,1.04199,50,2023/2024
2025-04-25,wa,202516,202345,75,914,70137,109,,,,,,,1.30316,1.30316,53,2023/2024
2025-04-25,wi,202516,202345,75,390,30301,66,,,,,,,1.28709,1.28709,55,2023/2024
2025-04-25,wv,202516,202345,75,301,16527,54,,,,,,,1.82126,1.82126,54,2023/2024
2025-04-25,wy,202516,202345,75,134,3154,18,,,,,,,4.24857,4.24857,56,2023/2024
2025-04-25,ak,202516,202346,74,146,3903,12,,,,,,,3.74071,3.74071,02,2023/2024
2025-04-25,al,202516,202346,74,2481,46547,108,,,,,,,5.3301,5.3301,01,2023/2024
2025-04-25,ar,202516,202346,74,525,15936,48,,,,,,,3.29443,3.29443,05,2023/2024
2025-04-25,az,202516,202346,74,2334,81636,122,,,,,,,2.85903,2.85903,04,2023/2024
2025-04-25,ca,202516,202346,74,12981,280180,208,,,,,,,4.63309,4.63309,06,2023/2024
2025-04-25,co,202516,202346,74,2372,52579,97,,,,,,,4.51131,4.51131,08,2023/2024
2025-04-25,ct,202516,202346,74,1184,44469,69,,,,,,,2.66253,2.66253,09,2023/2024
2025-04-25,dc,202516,202346,74,432,8557,7,,,,,,,5.0485,5.0485,11,2023/2024
2025-04-25,de,202516,202346,74,176,15753,27,,,,,,,1.11725,1.11725,10,2023/2024
2025-04-25,fl,202516,202346,74,14410,262410,358,,,,,,,5.49141,5.49141,12,2023/2024
2025-04-25,ga,202516,202346,74,4697,87691,103,,,,,,,5.35631,5.35631,13,2023/2024
2025-04-25,hi,202516,202346,74,1203,35296,42,,,,,,,3.40832,3.40832,15,2023/2024
2025-04-25,ia,202516,202346,74,146,6163,15,,,,,,,2.36898,2.36898,19,2023/2024
2025-04-25,id,202516,202346,74,126,10152,30,,,,,,,1.24113,1.24113,16,2023/2024
2025-04-25,il,202516,202346,74,2137,78372,177,,,,,,,2.72674,2.72674,17,2023/2024
2025-04-25,in,202516,202346,74,1860,74396,160,,,,,,,2.50013,2.50013,18,2023/2024
2025-04-25,ks,202516,202346,74,309,20416,36,,,,,,,1.51352,1.51352,20,2023/2024
2025-04-25,ky,202516,202346,74,1023,40431,87,,,,,,,2.53024,2.53024,21,2023/2024
2025-04-25,la,202516,202346,74,3269,45828,87,,,,,,,7.13319,7.13319,22,2023/2024
2025-04-25,ma,202516,202346,74,1793,87386,100,,,,,,,2.05182,2.05182,25,2023/2024
2025-04-25,md,202516,202346,74,1709,49143,69,,,,,,,3.47761,3.47761,24,2023/2024
2025-04-25,me,202516,202346,74,180,15008,52,,,,,,,1.19936,1.19936,23,2023/2024
2025-04-25,mi,202516,202346,74,2463,153525,287,,,,,,,1.6043,1.6043,26,2023/2024
2025-04-25,mn,202516,202346,74,403,38465,73,,,,,,,1.04771,1.04771,27,2023/2024
2025-04-25,mo,202516,202346,74,472,29114,41,,,,,,,1.62121,1.62121,29,2023/2024
2025-04-25,ms,202516,202346,74,1020,16728,31,,,,,,,6.09756,6.09756,28,2023/2024
2025-04-25,mt,202516,202346,74,62,6699,28,,,,,,,0.925511,0.925511,30,2023/2024
2025-04-25,nat,202516,202346,74,90973,2545200,4156,22031,30863,,21568,8086,8425,3.68972,3.5743,US,2023/2024
2025-04-25,nc,202516,202346,74,2832,95545,143,,,,,,,2.96405,2.96405,37,2023/2024
2025-04-25,nd,202516,202346,74,170,3941,13,,,,,,,4.31363,4.31363,38,2023/2024
2025-04-25,ne,202516,202346,74,476,17549,92,,,,,,,2.71241,2.71241,31,2023/2024
2025-04-25,nh,202516,202346,74,67,9173,23,,,,,,,0.730404,0.730404,33,2023/2024
2025-04-25,nj,202516,202346,74,1216,28348,31,,,,,,,4.28954,4.28954,34,2023/2024
2025-04-25,nm,202516,202346,74,1104,23688,41,,,,,,,4.66059,4.66059,35,2023/2024
2025-04-25,nv,202516,202346,74,1491,46470,66,,,,,,,3.20852,3.20852,32,2023/2024
2025-04-25,oh,202516,202346,74,1099,42053,78,,,,,,,2.61337,2.61337,39,2023/2024
2025-04-25,ok,202516,202346,74,252,19463,26,,,,,,,1.29476,1.29476,40,2023/2024
2025-04-25,or,202516,202346,74,552,40477,88,,,,,,,1.36374,1.36374,41,2023/2024
2025-04-25,pa,202516,202346,74,1144,69753,100,,,,,,,1.64007,1.64007,42,2023/2024
2025-04-25,pr,202516,202346,74,171,1936,5,,,,,,,8.83264,8.83264,72,2023/2024
2025-04-25,ri,202516,202346,74,171,14256,25,,,,,,,1.19949,1.19949,44,2023/2024
2025-04-25,sc,202516,202346,74,2145,35581,39,,,,,,,6.0285,6.0285,45,2023/2024
2025-04-25,sd,202516,202346,74,58,8240,30,,,,,,,0.703883,0.703883,46,2023/2024
2025-04-25,tn,202516,202346,74,1439,37018,97,,,,,,,3.8873,3.8873,47,2023/2024
2025-04-25,tx,202516,202346,74,3283,51532,54,,,,,,,6.3708,6.3708,48,2023/2024
2025-04-25,ut,202516,202346,74,507,20522,48,,,,,,,2.47052,2.47052,49,2023/2024
2025-04-25,va,202516,202346,74,2252,60685,182,,,,,,,3.71097,3.71097,51,2023/2024
2025-04-25,vt,202516,202346,74,58,6178,15,,,,,,,0.938815,0.938815,50,2023/2024
2025-04-25,wa,202516,202346,74,1036,73298,109,,,,,,,1.41341,1.41341,53,2023/2024
2025-04-25,wi,202516,202346,74,478,31153,66,,,,,,,1.53436,1.53436,55,2023/2024
2025-04-25,wv,202516,202346,74,329,16320,55,,,,,,,2.01593,2.01593,54,2023/2024
2025-04-25,wy,202516,202346,74,181,3267,18,,,,,,,5.54025,5.54025,56,2023/2024
2025-04-25,ak,202516,202347,73,132,3801,12,,,,,,,3.47277,3.47277,02,2023/2024
2025-04-25,al,202516,202347,73,2043,39735,105,,,,,,,5.14156,5.14156,01,2023/2024
2025-04-25,ar,202516,202347,73,490,14667,49,,,,,,,3.34083,3.34083,05,2023/2024
2025-04-25,az,202516,202347,73,2099,75783,122,,,,,,,2.76975,2.76975,04,2023/2024
2025-04-25,ca,202516,202347,73,11803,225856,209,,,,,,,5.2259,5.2259,06,2023/2024
2025-04-25,co,202516,202347,73,2156,43003,97,,,,,,,5.0136,5.0136,08,2023/2024
2025-04-25,ct,202516,202347,73,1236,41801,69,,,,,,,2.95687,2.95687,09,2023/2024
2025-04-25,dc,202516,202347,73,327,6030,7,,,,,,,5.42289,5.42289,11,2023/2024
2025-04-25,de,202516,202347,73,137,12107,25,,,,,,,1.13158,1.13158,10,2023/2024
2025-04-25,fl,202516,202347,73,12976,242220,358,,,,,,,5.35711,5.35711,12,2023/2024
2025-04-25,ga,202516,202347,73,4213,78560,103,,,,,,,5.36278,5.36278,13,2023/2024
2025-04-25,hi,202516,202347,73,826,22731,42,,,,,,,3.6338,3.6338,15,2023/2024
2025-04-25,ia,202516,202347,73,96,3562,16,,,,,,,2.69512,2.69512,19,2023/2024
2025-04-25,id,202516,202347,73,146,9507,30,,,,,,,1.53571,1.53571,16,2023/2024
2025-04-25,il,202516,202347,73,1977,67498,176,,,,,,,2.92898,2.92898,17,2023/2024
2025-04-25,in,202516,202347,73,1879,71025,162,,,,,,,2.64555,2.64555,18,2023/2024
2025-04-25,ks,202516,202347,73,274,15329,36,,,,,,,1.78746,1.78746,20,2023/2024
2025-04-25,ky,202516,202347,73,1020,35449,88,,,,,,,2.87737,2.87737,21,2023/2024
2025-04-25,la,202516,202347,73,3351,42185,87,,,,,,,7.94358,7.94358,22,2023/2024
2025-04-25,ma,202516,202347,73,1928,76566,104,,,,,,,2.51809,2.51809,25,2023/2024
2025-04-25,md,202516,202347,73,1544,43052,69,,,,,,,3.58636,3.58636,24,2023/2024
2025-04-25,me,202516,202347,73,208,13097,51,,,,,,,1.58815,1.58815,23,2023/2024
2025-04-25,mi,202516,202347,73,2430,135067,283,,,,,,,1.79911,1.79911,26,2023/2024
2025-04-25,mn,202516,202347,73,379,28503,74,,,,,,,1.32968,1.32968,27,2023/2024
2025-04-25,mo,202516,202347,73,491,26574,41,,,,,,,1.84767,1.84767,29,2023/2024
2025-04-25,ms,202516,202347,73,880,14769,30,,,,,,,5.95843,5.95843,28,2023/2024
2025-04-25,mt,202516,202347,73,68,5872,28,,,,,,,1.15804,1.15804,30,2023/2024
2025-04-25,nat,202516,202347,73,85524,2256510,4169,22396,25940,,20392,8378,8418,3.92848,3.7901,US,2023/2024
2025-04-25,nc,202516,202347,73,2612,78382,142,,,,,,,3.3324,3.3324,37,2023/2024
2025-04-25,nd,202516,202347,73,154,3570,14,,,,,,,4.31373,4.31373,38,2023/2024
2025-04-25,ne,202516,202347,73,470,14738,92,,,,,,,3.18904,3.18904,31,2023/2024
2025-04-25,nh,202516,202347,73,61,7997,23,,,,,,,0.762786,0.762786,33,2023/2024
2025-04-25,nj,202516,202347,73,1240,27461,33,,,,,,,4.51549,4.51549,34,2023/2024
2025-04-25,nm,202516,202347,73,1110,20848,41,,,,,,,5.32425,5.32425,35,2023/2024
2025-04-25,nv,202516,202347,73,1223,38055,66,,,,,,,3.21377,3.21377,32,2023/2024
2025-04-25,oh,202516,202347,73,1106,34991,75,,,,,,,3.16081,3.16081,39,2023/2024
2025-04-25,ok,202516,202347,73,425,21258,39,,,,,,,1.99925,1.99925,40,2023/2024
2025-04-25,or,202516,202347,73,511,37467,87,,,,,,,1.36387,1.36387,41,2023/2024
2025-04-25,pa,202516,202347,73,1142,63252,100,,,,,,,1.80548,1.80548,42,2023/2024
2025-04-25,pr,202516,202347,73,158,1993,6,,,,,,,7.92775,7.92775,72,2023/2024
2025-04-25,ri,202516,202347,73,139,11664,23,,,,,,,1.1917,1.1917,44,2023/2024
2025-04-25,sc,202516,202347,73,1397,20348,39,,,,,,,6.86554,6.86554,45,2023/2024
2025-04-25,sd,202516,202347,73,74,6860,31,,,,,,,1.07872,1.07872,46,2023/2024
2025-04-25,tn,202516,202347,73,1263,31993,98,,,,,,,3.94774,3.94774,47,2023/2024
2025-04-25,tx,202516,202347,73,2553,39240,55,,,,,,,6.50612,6.50612,48,2023/2024
2025-04-25,ut,202516,202347,73,497,16876,48,,,,,,,2.94501,2.94501,49,2023/2024
2025-04-25,va,202516,202347,73,4229,110949,182,,,,,,,3.81166,3.81166,51,2023/2024
2025-04-25,vt,202516,202347,73,59,5489,15,,,,,,,1.07488,1.07488,50,2023/2024
2025-04-25,wa,202516,202347,73,1172,61899,109,,,,,,,1.89341,1.89341,53,2023/2024
2025-04-25,wi,202516,202347,73,504,28373,66,,,,,,,1.77634,1.77634,55,2023/2024
2025-04-25,wv,202516,202347,73,221,10094,56,,,,,,,2.18942,2.18942,54,2023/2024
2025-04-25,wy,202516,202347,73,151,2329,18,,,,,,,6.48347,6.48347,56,2023/2024
2025-04-25,ak,202516,202348,72,130,4267,12,,,,,,,3.04664,3.04664,02,2023/2024
2025-04-25,al,202516,202348,72,2311,44750,106,,,,,,,5.16425,5.16425,01,2023/2024
2025-04-25,ar,202516,202348,72,580,17120,50,,,,,,,3.38785,3.38785,05,2023/2024
2025-04-25,az,202516,202348,72,2567,79302,122,,,,,,,3.23699,3.23699,04,2023/2024
2025-04-25,ca,202516,202348,72,15889,286457,206,,,,,,,5.54673,5.54673,06,2023/2024
2025-04-25,co,202516,202348,72,2641,52694,97,,,,,,,5.01196,5.01196,08,2023/2024
2025-04-25,ct,202516,202348,72,1466,46209,69,,,,,,,3.17254,3.17254,09,2023/2024
2025-04-25,dc,202516,202348,72,385,7804,7,,,,,,,4.93337,4.93337,11,2023/2024
2025-04-25,de,202516,202348,72,163,15517,25,,,,,,,1.05046,1.05046,10,2023/2024
2025-04-25,fl,202516,202348,72,13036,260608,358,,,,,,,5.00215,5.00215,12,2023/2024
2025-04-25,ga,202516,202348,72,4496,85568,102,,,,,,,5.2543,5.2543,13,2023/2024
2025-04-25,hi,202516,202348,72,1144,35956,42,,,,,,,3.18167,3.18167,15,2023/2024
2025-04-25,ia,202516,202348,72,136,6148,16,,,,,,,2.2121,2.2121,19,2023/2024
2025-04-25,id,202516,202348,72,184,10215,30,,,,,,,1.80127,1.80127,16,2023/2024
2025-04-25,il,202516,202348,72,2337,77380,176,,,,,,,3.02016,3.02016,17,2023/2024
2025-04-25,in,202516,202348,72,2442,79704,160,,,,,,,3.06384,3.06384,18,2023/2024
2025-04-25,ks,202516,202348,72,377,19130,35,,,,,,,1.97073,1.97073,20,2023/2024
2025-04-25,ky,202516,202348,72,1272,41209,88,,,,,,,3.0867,3.0867,21,2023/2024
2025-04-25,la,202516,202348,72,3498,45851,87,,,,,,,7.62906,7.62906,22,2023/2024
2025-04-25,ma,202516,202348,72,2481,91106,104,,,,,,,2.7232,2.7232,25,2023/2024
2025-04-25,md,202516,202348,72,1832,50178,69,,,,,,,3.651,3.651,24,2023/2024
2025-04-25,me,202516,202348,72,248,15099,51,,,,,,,1.64249,1.64249,23,2023/2024
2025-04-25,mi,202516,202348,72,3100,155909,287,,,,,,,1.98834,1.98834,26,2023/2024
2025-04-25,mn,202516,202348,72,482,39161,73,,,,,,,1.23082,1.23082,27,2023/2024
2025-04-25,mo,202516,202348,72,639,29635,41,,,,,,,2.15623,2.15623,29,2023/2024
2025-04-25,ms,202516,202348,72,826,15655,30,,,,,,,5.27627,5.27627,28,2023/2024
2025-04-25,mt,202516,202348,72,53,6670,28,,,,,,,0.794603,0.794603,30,2023/2024
2025-04-25,nat,202516,202348,72,103711,2617331,4142,22647,30362,,28355,11139,11208,4.03342,3.96247,US,2023/2024
2025-04-25,nc,202516,202348,72,3941,98318,143,,,,,,,4.00842,4.00842,37,2023/2024
2025-04-25,nd,202516,202348,72,190,3907,14,,,,,,,4.86307,4.86307,38,2023/2024
2025-04-25,ne,202516,202348,72,551,17610,92,,,,,,,3.1289,3.1289,31,2023/2024
2025-04-25,nh,202516,202348,72,107,9493,22,,,,,,,1.12715,1.12715,33,2023/2024
2025-04-25,nj,202516,202348,72,1321,25579,33,,,,,,,5.16439,5.16439,34,2023/2024
2025-04-25,nm,202516,202348,72,1302,22173,37,,,,,,,5.87201,5.87201,35,2023/2024
2025-04-25,nv,202516,202348,72,1558,45673,66,,,,,,,3.41121,3.41121,32,2023/2024
2025-04-25,oh,202516,202348,72,1428,40047,75,,,,,,,3.56581,3.56581,39,2023/2024
2025-04-25,ok,202516,202348,72,472,17952,36,,,,,,,2.62923,2.62923,40,2023/2024
2025-04-25,or,202516,202348,72,592,39750,88,,,,,,,1.48931,1.48931,41,2023/2024
2025-04-25,pa,202516,202348,72,1488,70055,101,,,,,,,2.12405,2.12405,42,2023/2024
2025-04-25,pr,202516,202348,72,96,1927,5,,,,,,,4.98184,4.98184,72,2023/2024
2025-04-25,ri,202516,202348,72,232,14198,24,,,,,,,1.63403,1.63403,44,2023/2024
2025-04-25,sc,202516,202348,72,2557,35018,39,,,,,,,7.30196,7.30196,45,2023/2024
2025-04-25,sd,202516,202348,72,73,8595,30,,,,,,,0.849331,0.849331,46,2023/2024
2025-04-25,tn,202516,202348,72,1825,37190,98,,,,,,,4.90723,4.90723,47,2023/2024
2025-04-25,tx,202516,202348,72,2821,47404,39,,,,,,,5.95097,5.95097,48,2023/2024
2025-04-25,ut,202516,202348,72,562,21050,48,,,,,,,2.66983,2.66983,49,2023/2024
2025-04-25,va,202516,202348,72,4838,122375,182,,,,,,,3.95342,3.95342,51,2023/2024
2025-04-25,vt,202516,202348,72,63,5353,13,,,,,,,1.17691,1.17691,50,2023/2024
2025-04-25,wa,202516,202348,72,1552,76940,109,,,,,,,2.01716,2.01716,53,2023/2024
2025-04-25,wi,202516,202348,72,658,31772,66,,,,,,,2.07101,2.07101,55,2023/2024
2025-04-25,wv,202516,202348,72,405,16509,55,,,,,,,2.45321,2.45321,54,2023/2024
2025-04-25,wy,202516,202348,72,182,3396,17,,,,,,,5.35925,5.35925,56,2023/2024
2025-04-25,ak,202516,202349,71,123,4032,12,,,,,,,3.0506,3.0506,02,2023/2024
2025-04-25,al,202516,202349,71,2913,45648,107,,,,,,,6.38144,6.38144,01,2023/2024
2025-04-25,ar,202516,202349,71,556,15902,49,,,,,,,3.49642,3.49642,05,2023/2024
2025-04-25,az,202516,202349,71,2889,80265,122,,,,,,,3.59933,3.59933,04,2023/2024
2025-04-25,ca,202516,202349,71,16579,285966,205,,,,,,,5.79754,5.79754,06,2023/2024
2025-04-25,co,202516,202349,71,2990,51843,97,,,,,,,5.76741,5.76741,08,2023/2024
2025-04-25,ct,202516,202349,71,1294,45231,69,,,,,,,2.86087,2.86087,09,2023/2024
2025-04-25,dc,202516,202349,71,490,8267,7,,,,,,,5.92718,5.92718,11,2023/2024
2025-04-25,de,202516,202349,71,195,15200,25,,,,,,,1.28289,1.28289,10,2023/2024
2025-04-25,fl,202516,202349,71,13773,261811,358,,,,,,,5.26067,5.26067,12,2023/2024
2025-04-25,ga,202516,202349,71,4972,86559,102,,,,,,,5.74406,5.74406,13,2023/2024
2025-04-25,hi,202516,202349,71,1210,35197,42,,,,,,,3.43779,3.43779,15,2023/2024
2025-04-25,ia,202516,202349,71,130,6131,16,,,,,,,2.12037,2.12037,19,2023/2024
2025-04-25,id,202516,202349,71,232,10429,30,,,,,,,2.22457,2.22457,16,2023/2024
2025-04-25,il,202516,202349,71,2391,77419,174,,,,,,,3.08839,3.08839,17,2023/2024
2025-04-25,in,202516,202349,71,2554,76600,160,,,,,,,3.3342,3.3342,18,2023/2024
2025-04-25,ks,202516,202349,71,439,19164,35,,,,,,,2.29075,2.29075,20,2023/2024
2025-04-25,ky,202516,202349,71,1316,40894,86,,,,,,,3.21808,3.21808,21,2023/2024
2025-04-25,la,202516,202349,71,4106,46422,87,,,,,,,8.84494,8.84494,22,2023/2024
2025-04-25,ma,202516,202349,71,2759,89984,103,,,,,,,3.0661,3.0661,25,2023/2024
2025-04-25,md,202516,202349,71,1995,50168,68,,,,,,,3.97664,3.97664,24,2023/2024
2025-04-25,me,202516,202349,71,221,14430,51,,,,,,,1.53153,1.53153,23,2023/2024
2025-04-25,mi,202516,202349,71,3341,156412,287,,,,,,,2.13603,2.13603,26,2023/2024
2025-04-25,mn,202516,202349,71,500,37747,73,,,,,,,1.32461,1.32461,27,2023/2024
2025-04-25,mo,202516,202349,71,677,29872,41,,,,,,,2.26634,2.26634,29,2023/2024
2025-04-25,ms,202516,202349,71,1000,15208,30,,,,,,,6.57549,6.57549,28,2023/2024
2025-04-25,mt,202516,202349,71,80,6838,28,,,,,,,1.16993,1.16993,30,2023/2024
2025-04-25,nat,202516,202349,71,114204,2620511,4106,23372,38214,,29042,12204,11372,4.38274,4.35808,US,2023/2024
2025-04-25,nc,202516,202349,71,4727,99955,143,,,,,,,4.72913,4.72913,37,2023/2024
2025-04-25,nd,202516,202349,71,165,3733,14,,,,,,,4.42004,4.42004,38,2023/2024
2025-04-25,ne,202516,202349,71,581,17141,92,,,,,,,3.38953,3.38953,31,2023/2024
2025-04-25,nh,202516,202349,71,173,9366,23,,,,,,,1.84711,1.84711,33,2023/2024
2025-04-25,nj,202516,202349,71,1773,30942,33,,,,,,,5.73008,5.73008,34,2023/2024
2025-04-25,nm,202516,202349,71,1611,21678,37,,,,,,,7.4315,7.4315,35,2023/2024
2025-04-25,nv,202516,202349,71,2020,48255,66,,,,,,,4.18609,4.18609,32,2023/2024
2025-04-25,oh,202516,202349,71,1507,40691,75,,,,,,,3.70352,3.70352,39,2023/2024
2025-04-25,ok,202516,202349,71,556,21735,36,,,,,,,2.55809,2.55809,40,2023/2024
2025-04-25,or,202516,202349,71,661,40373,87,,,,,,,1.63723,1.63723,41,2023/2024
2025-04-25,pa,202516,202349,71,1563,71088,101,,,,,,,2.19868,2.19868,42,2023/2024
2025-04-25,pr,202516,202349,71,107,2064,6,,,,,,,5.18411,5.18411,72,2023/2024
2025-04-25,ri,202516,202349,71,261,14191,24,,,,,,,1.83919,1.83919,44,2023/2024
2025-04-25,sc,202516,202349,71,3195,35144,39,,,,,,,9.09117,9.09117,45,2023/2024
2025-04-25,sd,202516,202349,71,108,8375,31,,,,,,,1.28955,1.28955,46,2023/2024
2025-04-25,tn,202516,202349,71,2116,37292,99,,,,,,,5.67414,5.67414,47,2023/2024
2025-04-25,tx,202516,202349,71,3010,47914,39,,,,,,,6.28209,6.28209,48,2023/2024
2025-04-25,ut,202516,202349,71,653,20902,48,,,,,,,3.1241,3.1241,49,2023/2024
2025-04-25,va,202516,202349,71,5509,122635,182,,,,,,,4.49219,4.49219,51,2023/2024
2025-04-25,vt,202516,202349,71,72,5379,13,,,,,,,1.33854,1.33854,50,2023/2024
2025-04-25,wa,202516,202349,71,1838,75515,108,,,,,,,2.43395,2.43395,53,2023/2024
2025-04-25,wi,202516,202349,71,654,31853,66,,,,,,,2.05318,2.05318,55,2023/2024
2025-04-25,wv,202516,202349,71,381,15525,52,,,,,,,2.45411,2.45411,54,2023/2024
2025-04-25,wy,202516,202349,71,192,3023,16,,,,,,,6.35131,6.35131,56,2023/2024
2025-04-25,ak,202516,202350,70,97,3793,12,,,,,,,2.55734,2.55734,02,2023/2024
2025-04-25,al,202516,202350,70,3951,46523,108,,,,,,,8.49257,8.49257,01,2023/2024
2025-04-25,ar,202516,202350,70,633,15444,48,,,,,,,4.09868,4.09868,05,2023/2024
2025-04-25,az,202516,202350,70,3854,81886,122,,,,,,,4.70654,4.70654,04,2023/2024
2025-04-25,ca,202516,202350,70,18214,287549,205,,,,,,,6.33422,6.33422,06,2023/2024
2025-04-25,co,202516,202350,70,3541,51656,97,,,,,,,6.85496,6.85496,08,2023/2024
2025-04-25,ct,202516,202350,70,1513,45014,69,,,,,,,3.36118,3.36118,09,2023/2024
2025-04-25,dc,202516,202350,70,507,8154,7,,,,,,,6.21781,6.21781,11,2023/2024
2025-04-25,de,202516,202350,70,250,15095,24,,,,,,,1.65618,1.65618,10,2023/2024
2025-04-25,fl,202516,202350,70,15225,257960,358,,,,,,,5.90208,5.90208,12,2023/2024
2025-04-25,ga,202516,202350,70,6619,87610,101,,,,,,,7.55507,7.55507,13,2023/2024
2025-04-25,hi,202516,202350,70,1349,34974,42,,,,,,,3.85715,3.85715,15,2023/2024
2025-04-25,ia,202516,202350,70,163,5495,16,,,,,,,2.96633,2.96633,19,2023/2024
2025-04-25,id,202516,202350,70,285,10266,30,,,,,,,2.77615,2.77615,16,2023/2024
2025-04-25,il,202516,202350,70,2475,76567,175,,,,,,,3.23246,3.23246,17,2023/2024
2025-04-25,in,202516,202350,70,2705,73593,160,,,,,,,3.67562,3.67562,18,2023/2024
2025-04-25,ks,202516,202350,70,522,19700,36,,,,,,,2.64975,2.64975,20,2023/2024
2025-04-25,ky,202516,202350,70,1630,40091,86,,,,,,,4.06575,4.06575,21,2023/2024
2025-04-25,la,202516,202350,70,5388,46813,87,,,,,,,11.5096,11.5096,22,2023/2024
2025-04-25,ma,202516,202350,70,3543,90635,104,,,,,,,3.90909,3.90909,25,2023/2024
2025-04-25,md,202516,202350,70,2102,49832,68,,,,,,,4.21817,4.21817,24,2023/2024
2025-04-25,me,202516,202350,70,299,15246,51,,,,,,,1.96117,1.96117,23,2023/2024
2025-04-25,mi,202516,202350,70,4510,154135,286,,,,,,,2.92601,2.92601,26,2023/2024
2025-04-25,mn,202516,202350,70,599,37620,72,,,,,,,1.59224,1.59224,27,2023/2024
2025-04-25,mo,202516,202350,70,796,29835,41,,,,,,,2.66801,2.66801,29,2023/2024
2025-04-25,ms,202516,202350,70,1261,16166,29,,,,,,,7.80032,7.80032,28,2023/2024
2025-04-25,mt,202516,202350,70,111,6824,28,,,,,,,1.62661,1.62661,30,2023/2024
2025-04-25,nat,202516,202350,70,136080,2611680,4122,26102,48365,,35037,14003,12573,5.1835,5.21044,US,2023/2024
2025-04-25,nc,202516,202350,70,6136,99985,140,,,,,,,6.13692,6.13692,37,2023/2024
2025-04-25,nd,202516,202350,70,231,3950,13,,,,,,,5.8481,5.8481,38,2023/2024
2025-04-25,ne,202516,202350,70,705,17432,92,,,,,,,4.04429,4.04429,31,2023/2024
2025-04-25,nh,202516,202350,70,232,9339,22,,,,,,,2.48421,2.48421,33,2023/2024
2025-04-25,nj,202516,202350,70,1803,26745,32,,,,,,,6.74145,6.74145,34,2023/2024
2025-04-25,nm,202516,202350,70,2264,23878,41,,,,,,,9.48153,9.48153,35,2023/2024
2025-04-25,nv,202516,202350,70,2439,49111,66,,,,,,,4.9663,4.9663,32,2023/2024
2025-04-25,oh,202516,202350,70,1678,40678,77,,,,,,,4.12508,4.12508,39,2023/2024
2025-04-25,ok,202516,202350,70,616,21745,37,,,,,,,2.83284,2.83284,40,2023/2024
2025-04-25,or,202516,202350,70,687,39322,87,,,,,,,1.74711,1.74711,41,2023/2024
2025-04-25,pa,202516,202350,70,2072,71156,100,,,,,,,2.91191,2.91191,42,2023/2024
2025-04-25,pr,202516,202350,70,66,1751,6,,,,,,,3.76927,3.76927,72,2023/2024
2025-04-25,ri,202516,202350,70,358,14203,23,,,,,,,2.52059,2.52059,44,2023/2024
2025-04-25,sc,202516,202350,70,4089,32099,39,,,,,,,12.7387,12.7387,45,2023/2024
2025-04-25,sd,202516,202350,70,110,8885,31,,,,,,,1.23804,1.23804,46,2023/2024
2025-04-25,tn,202516,202350,70,2643,36751,98,,,,,,,7.19164,7.19164,47,2023/2024
2025-04-25,tx,202516,202350,70,3549,49586,54,,,,,,,7.15726,7.15726,48,2023/2024
2025-04-25,ut,202516,202350,70,734,21077,48,,,,,,,3.48247,3.48247,49,2023/2024
2025-04-25,va,202516,202350,70,6851,123775,182,,,,,,,5.53504,5.53504,51,2023/2024
2025-04-25,vt,202516,202350,70,65,5768,15,,,,,,,1.12691,1.12691,50,2023/2024
2025-04-25,wa,202516,202350,70,2082,73978,109,,,,,,,2.81435,2.81435,53,2023/2024
2025-04-25,wi,202516,202350,70,755,31899,66,,,,,,,2.36685,2.36685,55,2023/2024
2025-04-25,wv,202516,202350,70,395,14655,53,,,,,,,2.69533,2.69533,54,2023/2024
2025-04-25,wy,202516,202350,70,238,3217,18,,,,,,,7.3982,7.3982,56,2023/2024
2025-04-25,ak,202516,202351,69,103,4015,12,,,,,,,2.56538,2.56538,02,2023/2024
2025-04-25,al,202516,202351,69,4669,47505,107,,,,,,,9.82844,9.82844,01,2023/2024
2025-04-25,ar,202516,202351,69,761,15501,50,,,,,,,4.90936,4.90936,05,2023/2024
2025-04-25,az,202516,202351,69,5099,85584,122,,,,,,,5.95789,5.95789,04,2023/2024
2025-04-25,ca,202516,202351,69,20820,284444,204,,,,,,,7.31954,7.31954,06,2023/2024
